rank,address,display_name,account_value,pnl_day,roi_day,vlm_day,pnl_week,roi_week,vlm_week,pnl_month,roi_month,vlm_month,pnl_allTime,roi_allTime,vlm_allTime
553,0xb0026ca48937bd18c5941c05decab68b0fcced8a,,2618190.83,44763.973751,0.017394,182.74,307465.666157,0.133054,5421325.44,167086.853094,0.037709,85655197.86,162780.274041,0.087001,188645941.75
554,0xfca82f51ef59640894bf535a607f758616f1dac1,,1389060.67,96594.477072,0.074737,0.0,116991.925382,0.09197,0.0,167037.455474,0.136689,0.0,167037.455474,0.136689,0.0
555,0x197ad85132c7f76c21cc0dbdff6f6bef5f298cbd,,930978.74,72954.484314,0.085026,0.0,88786.706356,0.105423,0.0,166630.974393,0.218004,0.0,166630.974393,0.218004,0.0
556,0x12203316069a9d155cdadaa94a8e4b3e40ce6447,,126124.58,1989.391305,0.016026,1723415.54,30634.438719,0.320813,31551227.32,166085.838295,2.766311,173919946.25,190630.65809,5.370798,195650865.45
557,0xb7e09a94603f4fd3b67537b4c43584fe1498ae05,,1297938.14,33.982539,2.6e-05,1678946.69,8028.197707,0.006224,11621047.44,166081.025743,0.146824,154435000.74,613021.25951,0.280616,1282255051.72
558,0xaa2a33c424b92cdc042e40c522cb48e586e83026,,1489260.73,852.285433,0.000573,0.0,2523.559537,0.001337,191381.71,164988.803599,0.077665,1011259.88,1140366.496384,0.687342,10951052.99
559,0x643430283b19fa5bd70a1138b495c2b43523cdd5,,1726206.96,11063.468857,0.00645,283817.41,26028.277406,0.015309,1002947.68,164596.513624,0.099529,9438014.08,2604106.437778,4.439512,424182798.92
560,0xc228f155a72f4c8d6bbcc95a61815fc6578db110,,554503.73,38756.716517,0.075147,0.0,58989.986439,0.116708,2058698.65,164439.762591,0.402278,5959105.99,287967.123179,0.974131,11410379.21
561,0xba22c240ccdd9d859574f3086cb9507631bd6b1c,,323838.1,-25785.935703,-0.073753,13369.49,19424.853757,0.050531,738611.81,164323.894836,0.373873,5572257.84,-30063.033972,-0.031293,32327267.76
562,0x63c786a8d291440713d0f1fc45b69c3e7547cb78,,1997629.96,330.240272,0.000165,0.0,1709.785513,0.000857,0.0,162393.487246,0.053055,7714476.03,-3497505.7935,-0.312233,180703387.42
563,0xf9fc0730df0355da336708add93dc1962aadb1d0,,694207.41,13851.105676,0.020356,1351199.14,35964.445439,0.054629,1929819.53,162342.900774,0.296805,5427679.86,159937.351272,0.272468,28614809.47
564,0x71038a3e5fd46ba4ca5edc81339a4d1e9e493104,,3663350.88,69157.274546,0.019241,0.0,171286.214279,0.04905,2693108.34,162268.348937,0.046348,2693108.34,102635.293864,0.028824,105334225.28
565,0xf9705511f4d0ae48aa128f73518c776fbda27ba7,,471002.29,41448.887562,0.079778,3123929.95,81822.405667,0.170755,5909734.26,162174.201353,0.441942,35989504.98,295606.951566,1.265847,47048073.98
566,0x7de7f7d2838c10f188f691ca2da056af47a8c8a2,,1964053.44,756739.854483,0.626796,15385313.09,546128.131466,0.38516,25129421.0,161058.240804,0.089402,77450006.71,186878.107838,0.105155,101063847.71
567,0x9f07dc88dc450978e5ddf973f6a0236a7cfbf99a,,70469.24,4889.052236,0.074551,0.0,5506.249394,0.08476,0.0,160871.852112,0.11147,2982625.67,-1899558.093065,-0.534599,400185339.35
568,0x006abdd1fbe34fa75ae4e986232f37ecedbc3537,NZ2026,746370.28,136134.076301,0.223011,1345548.81,89842.542047,0.089592,6305981.47,160613.994718,0.172329,10687322.49,160613.994718,0.172329,10687322.49
569,0x24eca210afee728eb7e8e35642ed1582ff605a84,,236737.52,52403.850691,0.284288,965936.16,53705.793969,0.293423,1877140.87,160597.51,0.710331,7849218.05,-147426.627459,-0.275995,24033240.91
570,0xe82bc65677e46b6626a8e779ac263221db039c2d,,895350.73,-42620.226464,-0.045439,0.0,-82245.367134,-0.08413,0.0,160517.860668,0.109634,160677.95,2279826.356496,3.725352,33214441.94
571,0x77ee3604adbdefa66a817b3cf776412a6613a018,,731706.09,220797.024726,0.432165,0.0,310196.780727,0.735919,314693.31,160424.884301,0.280816,9783532.68,36409.705957,0.052366,18411488.42
572,0x368fa5b8582c72ca0ecfbc8469f1cbc13c7e2162,,155132.29,2148.715485,0.014045,999011.72,-2794.45596,-0.01507,24109200.28,160394.02367,2.358725,46499534.36,176077.204563,3.076701,53131328.11
573,0xe06142615991dee64ca813085779fadcc70431eb,,542477.96,4799.305761,0.008926,0.0,13045.660302,0.022515,48044.08,159849.438068,0.547595,727514.24,392066.093962,1.956301,13756699.34
574,0x3fecea129951e5204454bfaa96b5dc14dff932a0,,884299.55,61491.008778,0.074733,0.0,74437.389182,0.091914,0.0,159230.357877,0.219607,0.0,159230.357877,0.219607,0.0
575,0x27388d079cb5cf1ad50f60ab4c260356449bf92b,,417256.87,-58114.988017,-0.122252,0.0,-127877.679612,-0.19555,0.0,159039.914055,0.602496,1757143.55,208392.423938,0.28935,89163819.87
576,0x8b253448c776ba5d3564a84e1af00eff96b9a9a4,,214585.1,114210.408659,1.136708,11188340.05,158898.722678,2.945499,12269350.87,158898.722678,2.848343,12269350.87,158898.722678,2.848343,12269350.87
577,0x721fb3d5008daf57acf2449661f4dd4b0a32dffe,,945697.4,62477.531194,0.070738,0.0,74260.563344,0.085216,0.0,158473.572104,0.201307,0.0,158473.572104,0.201307,0.0
578,0x55b80f17dba49f3803d16136e82d2adc5cdd2a10,,5980897.06,415079.611673,0.074577,0.0,581277.810662,0.107652,19746.02,158426.376492,0.027209,1174108.76,1868784.623023,0.454459,16108573.47
579,0x64264011965176dcb56fd5ca0dd23e3c8a0bfe13,,8099824.2,0.031679,0.0,0.0,0.038439,0.0,0.0,158180.265272,0.019918,8105245.51,6265233.117956,3.042484,18139954.51
580,0xea2ddc0f28d799b01ec9cccee89487e0917eb353,,2486350.92,53471.363701,0.021979,0.0,47224.8365,0.019361,0.0,157881.834271,0.067805,601638.38,2786860.063463,4.558189,6446033.97
581,0xffc3f687ec973070f01cc06c447763cf520b20e0,,5952.45,-1152.551335,-0.162217,294910.87,96096.664067,0.960052,1400724.94,157623.878041,4.086902,3520082.57,-175768.700432,-0.472547,94358320.33
582,0xead5b7d86c681c036c59cd00a0390541061c69f2,purrrr,10081421.65,556700.602303,0.058448,2388638.74,314010.492033,0.032149,9170473.04,157588.062314,0.014073,53600311.26,11440424.521017,1.6057,1678133607.22
583,0xd745e55d0f7d8b32d875d4674003bfc9d9d1ec4c,,370815.43,141153.87783,0.616673,0.0,101157.701326,0.376202,0.0,156829.647953,0.703948,7439138.43,156829.647953,0.703948,7439138.43
584,0x605357ef6892c6e1dacdcb68c99a1bc8936f0312,,2162300.86,128976.331508,0.063431,0.0,132386.865381,0.065218,0.0,156816.857145,0.078194,0.0,156816.857145,0.078194,0.0
585,0x8a9683697f7e534d86d9e5e433ed725047991954,,390824.05,-27078.970045,-0.064797,454048.23,-66547.002077,-0.145499,1115163.57,155603.169177,0.294382,14752063.38,-120382.266184,-0.079165,214254146.07
586,0xd28a9fb4c656b815bfa452d089673a7735ee2124,Reggie triiiiiiiiple,245910.17,597.372684,0.002434,61369.92,1721.28266,0.01711,1304087.83,154685.701426,1.809755,9619009.99,-697538.78006,-0.534998,456698071.83
587,0x4bea6238e0b0f1fc40e2231b3093511c41f08585,,471000.08,17681.174539,0.038864,0.0,50836.818635,0.120526,681139.27,154605.479555,0.479407,2143282.21,-274766.722501,-0.186062,325606976.05
588,0xd83687a8ad139688f5d0eaa9fc352a10f532c2af,,911414.45,-55722.476915,-0.057616,0.0,-52402.413428,-0.05437,0.0,154366.021183,0.267384,2968827.33,154366.021183,0.267384,2968827.33
589,0x2f930a0160442fe42e4040077f54055a48a34404,,925640.39,-3221.163977,-0.002986,2320607.95,-67347.561772,-0.074855,33452303.56,154359.998228,0.131079,48055950.02,54532.958228,0.042689,66355179.31
590,0x000000000000f66c5134447281f38f6d29f25b9a,,859866.55,66726.131348,0.084129,0.0,81411.920479,0.104127,0.0,154081.042912,0.217265,4620.23,154081.042912,0.217265,4620.23
591,0xfc16f2564fef00de7dbd57ffcb80354c4d9e0eac,,654022.58,42895.855189,0.064873,0.0,46537.983096,0.070771,15200.0,153884.944888,0.788269,10519741.09,645962.145806,1.322705,11871805.29
592,0x3f973e7dab2e5acbc33ae4d1b32f3873517e08d8,,1363499.63,6490.649317,0.004645,885523.81,110503.340762,0.073264,3759789.13,153794.807536,0.103299,38451724.2,-33089.901865,-0.010285,211386831.29
593,0x66799bc69d7a7daaf50b6aa03cd5c6a2df1a9454,,1761048.68,37726.819489,0.021892,734902.19,34777.196956,0.020146,734902.19,153311.048107,0.04724,8713751.37,933125.739178,0.316231,41721610.54
594,0x80ef346cd156fb4d882a5c268851a0eadf479e89,,877500.54,60827.950744,0.074483,0.0,68183.297089,0.084248,0.0,153191.925728,0.211501,724303.47,225766.796373,0.133255,5790714.86
595,0x362ad6209a5e904a5569f69884375809c5781d9f,,3090277.11,-282155.167046,-0.083665,0.0,-548634.440135,-0.150769,26949817.06,153183.1313,0.052155,60588819.96,153183.1313,0.052155,60588819.96
596,0xfd4d5ceef928efe7e7f6dcebc609342ac85787c0,,382098.55,88140.871085,0.299842,606510.02,143302.696552,0.600105,1505452.72,153121.487116,0.66872,15537167.68,212156.879612,1.060788,66522802.93
597,0x0f129afb3f51f0d549f4c98721e11fe9d9c46ce1,,876219.19,0.432237,0.0,0.0,2.626674,3e-06,0.0,153077.888158,0.211693,1423039.63,507338.628335,1.375347,6457105.63
598,0x734531e87f8c1643321355f7143fcc6169c4b404,,712742.75,-8092.251823,-0.011226,0.0,-12306.939001,-0.016974,0.0,153076.942261,0.273515,2760516.75,1463.478391,0.002058,8815496.96
599,0xd307f9b172070c0aa422487cb8dec9d3f8225116,,213635.72,-21928.773931,-0.09309,2163652.16,97949.440651,0.76711,19941799.87,153058.15723,2.271173,62955217.45,153058.15723,2.271173,62955217.45
600,0xbfff8196b241d5415cc05a76b2f3309653d5d632,,327498.02,2059.560989,0.006329,0.0,725.000465,0.000957,0.0,153023.877235,0.252811,304259.21,687901.045546,3.439505,885230.72
601,0xd5d62227bb13d285689de881e6d4e4462f637a4c,,100524.05,16016.510099,0.07909,10579702.02,24060.727633,0.123727,16991960.3,152944.496287,0.34286,96074104.18,-324066.797959,-0.3509,1338775780.32
602,0x599651141c7c8921dd9d94a39472f693dad81b74,,217303.11,44319.515968,0.256206,106602.21,118801.759119,1.206093,1099319.3,152157.780116,2.321195,25653482.78,52549.749096,0.318176,65785794.42
603,0x920fa68300c8aa95c4563e0daf79a0b0e51f0cfe,,2048892.35,178751.754754,0.095577,3442015.63,137216.050462,0.071775,6042015.63,152088.232002,0.33574,69000225.21,1725287.520413,0.226809,837918403.42
604,0xcee22943040dbd15c55d877048b2586d8792fd7c,,334417.39,26808.05026,0.08715,6758251.13,154611.79036,0.859883,16994987.9,151685.48,0.834797,19858796.4,151685.48,0.834797,19858796.4
605,0xc58b9a3293178c95297950396a95f62f7588794b,,591.56,41.639534,0.07572,0.0,36.794491,0.066325,0.0,151637.607585,0.044206,465.9,1432028.197201,0.666069,10926171.82
606,0x39a04e90140793ec048323284425cd2ff53480d6,,1269143.69,97621.801497,0.083329,765359.55,89851.533132,0.076191,2295657.22,151498.14697,0.135551,10080804.47,914554.911309,1.540462,178069884.81
607,0x5db22b067c3ec6a8435ec37555abeab44cd58a21,,984279.9,0.0,0.0,0.0,0.0,0.0,0.0,151470.737065,0.176294,7053998.33,617512.9,0.422309,79989184.93
608,0xe8f7f10b9acc59b921abef3bb8dd32dbd794183e,,649870.1,36913.297485,0.060222,655949.68,48326.641626,0.080338,3775949.11,150896.164373,0.302413,14010182.43,150896.164373,0.302413,14010182.43
609,0x19ae423cbb2b06701a64896d12bb318e26e3e64f,,735406.39,4404.237974,0.006025,0.0,8601.754556,0.011835,97069.59,150853.582973,0.841991,1891665.67,7128.240943,0.021326,4112395.04
610,0xdf379f55d540dc8d845502b33c228aaf08212894,,1534804.89,9429.172298,0.006182,5953263.96,71681.232103,0.048992,29012912.49,150826.782224,0.10898,37140532.57,170973.609439,0.125363,40118091.66
611,0xa0f6f2598e4bdc885d3b08b66493e28cf10cfb93,,683402.83,42161.739309,0.06574,0.0,45467.363916,0.071261,0.0,149716.979999,0.305701,1780180.34,871696.021605,0.167567,10298314.81
612,0x1c2c96e78a42958892e637bdc0d94ce259f109fe,,790590.82,-767.844376,-0.00097,822923.23,-38899.252726,-0.046895,859015.34,147933.776394,0.230191,1112923.25,885480.120112,0.844206,46092509.54
613,0x8d52561f85941cbd133593f43a113f0c14470d2d,,1352014.33,147074.311349,0.122059,1299106.66,147622.333932,0.121561,11447464.98,147622.458211,0.121561,11447464.98,162640.518183,0.136745,13289190.25
614,0xfb8720d7b7d09b6fd44291a3bf1ed805e50b833b,,1154418.59,49110.231171,0.044431,0.0,246504.228852,0.271506,1869035.07,147292.409534,0.268145,15839063.09,-769477.060466,-0.449736,47794854.71
615,0x44115753c8d053707845dabe45c90b9ccc6fbc51,,792304.21,0.0,0.0,0.0,122488.453859,0.179309,0.0,147063.805036,0.219244,0.0,93726.974031,0.115522,431629.59
616,0x6f067e05b274a192b09a9cb7b4a0e3f59c3d096b,,817168.55,2440.33818,0.002995,84369.04,10049.184681,0.012401,19881766.94,146719.941555,0.174499,45174722.76,25560.917922,0.026572,394142050.64
617,0x67c0fc4b0490ab7e76c08c2bbd30fac0059bbc7a,,220438.91,-40387.634928,-0.154845,2983086.22,-62519.261635,-0.21049,8023103.92,146634.580018,1.091298,36081610.42,270281.811598,2.08658,42518017.67
618,0xd3e15446cc9120f698a77ec9b6c42cd4f029f6e2,,148505.8,5831.918978,0.039943,397771.94,38533.464989,0.340085,1443270.23,146079.904549,0.29907,5533520.92,-1049500.761119,-0.623208,435841268.99
619,0x3c44582e4df75d253f2128ce86efe14fc72e5913,,1215304.12,84315.97816,0.074551,0.0,94959.646005,0.084759,0.0,145941.290484,0.136475,0.0,145941.290484,0.136475,0.0
620,0xeb0f432beecf10dcc828fc1e36a3386caf634637,,525819.45,-34383.781635,-0.326146,1383866.57,-26948.802956,-0.048752,3148129.84,145874.444973,0.383936,5551061.46,145874.444973,0.383936,5551061.46
621,0xb3b60a1fd4d8241bfd7b285c3560d75135350582,,433710.77,46886.454579,0.120807,1537995.97,73294.689989,0.201204,3916624.75,145710.11753,0.407636,9475234.7,411519.022098,1.834549,77479133.62
622,0x202ed102cca91d1237971252eee1add2f303eb8b,,480030.09,3579.183234,0.007512,413928.01,18540.638388,0.141553,2556896.86,145680.434176,0.543303,2696170.31,370088.36901,1.382299,42526393.2
623,0x98e073b579fd483eac8f10d5bd0b32c8c3bbd7e0,Doola,2323258.35,188002.278733,0.088034,345447.49,175468.855625,0.080752,4436235.33,145564.51164,1.389376,22341476.97,2559561.623186,4.843973,176424106.07
624,0xd5563ea4cedaf6013027304fbb83f9ab59f463f0,,1264355.38,28980.578706,0.023459,371230.99,37208.778638,0.030321,1004707.93,145546.26286,0.13009,8518561.75,242666.123059,0.21542,21506503.73
625,0xdca131ba8f428bd2f90ae962e4cb2d226312505e,,937055.82,-18031.560984,-0.018879,0.0,-38825.922531,-0.039785,0.0,145154.452301,0.114192,616025.93,2139033.367123,3.452514,29658166.77
626,0x5f94a51948d2376ad34a6fadfa2544e651b74b96,,15140793.93,296850.051757,0.019998,0.0,855477.178412,0.059885,0.0,145007.267604,0.00967,6505631.36,11310322.553732,2.341453,77992109.8
627,0x2ff2944a3bbf6e79848facaeddb2d986773dfaed,,606375.17,-27905.688797,-0.064356,78784.75,-7690.010882,-0.010667,180123.7,144784.923855,0.143144,1174966.28,332697.767669,0.302851,12398205.77
628,0x0c5e5e6554b54d1445c3247ce620c400b8033dd4,,251817.81,130910.718526,1.082738,0.0,130910.718226,1.082738,0.0,143865.05051,1.332667,0.0,2751943.42455,27519.434246,10808.42
629,0xf1376232b375c171d9c972951ed857e65b40fdca,,1961987.02,136429.517933,0.074733,0.0,165153.52934,0.091914,0.0,142353.369266,0.078232,0.0,142353.369266,0.078232,0.0
630,0x99a37251fc413c4ab98ef1ce1b428066c48fd938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142084.630942,0.27937,21999190.86,80672.183665,0.089636,127641248.0
631,0xf25bc953a6709cc21d6f6611c9feecb493e77dbe,,0.93,0.010866,0.000109,0.0,0.0,0.0,0.0,141627.295041,0.400925,595438.63,814206.509157,0.384159,34805091.38
632,0xdf35aee8ef5658686142acd1e5ab5dbcdf8c51e8,,5059321.77,400529.550701,0.085973,0.0,510493.104604,0.112225,0.0,140288.020022,0.028519,0.0,4793431.766337,18.027875,0.0
633,0x384479d8dd251a326d3d8fb0879148d594b7efcd,,20659842.17,1253643.668951,0.062716,0.0,1481217.660381,0.074955,0.0,140220.373002,0.005995,0.0,11025651.817948,0.731011,0.0
634,0x962b8a60d712f71167104ea30a7d25d40479b21e,,385946.95,0.037621,0.0,0.0,0.050895,0.0,0.0,140178.050607,0.608027,829158.47,-55273.16,-0.12975,10154614.57
635,0xd5ac4fa2cd568dd7573e081d405da541ff82cbec,,182627.9,3505.629093,0.019571,945339.52,20776.598268,0.097988,2973526.29,139835.447475,0.656585,13372589.48,293054.227976,1.341112,1081494633.32
636,0xbc433ba7c34752448c5361e5ed3038628a1753b0,,1449809.23,-13365.082645,-0.009134,14188.88,-19272.706151,-0.013119,224231.05,139651.244069,0.092475,563450.86,1660007.710795,1.514931,6978747.4
637,0xb981a0c739dddb86a40c576aa1fd75f491184e0e,,154561.53,23877.791736,0.182714,1006074.62,116082.025542,3.016723,7642436.91,139626.04678,9.34861,8608735.91,92622.214962,1.49537,63382091.83
638,0x90b15e56673becd54f69f614cf6b71262caa9f61,,1231811.5,74108.942998,0.064014,0.0,87337.912147,0.076312,0.0,139623.655646,0.127838,0.0,139623.655646,0.127838,0.0
639,0x0b0089b5cc8d9384c2812657b5d2330a8c4c8324,,362276.1,-36748.450577,-0.091888,23810.55,-56406.800773,-0.134435,165352.56,139496.308152,0.057753,34644886.31,-168464.154607,-0.021877,3343076044.92
640,0x99847dca56b4908c805042e82bf81a9f59a095ba,,3430547.19,146544.327241,0.026871,8450752.91,-68626.976434,-0.009153,14247801.2,139432.464325,0.07908,17175112.14,-69191.379693,-0.009227,39722407.24
641,0x9f6fed26339789725b0751f57aeac23367ceee57,,249255.97,30398.456896,0.138896,0.0,-71651.566933,-0.21653,8194618.77,139389.951231,0.23698,114237879.83,1028975.544775,0.111275,1174568892.52
642,0x7f1950ce02f9f60634ba39b81844911a6c2f05bf,,1721999.74,-17079.610531,-0.009819,215200.87,-49354.890823,-0.027858,5003547.62,139051.436661,0.074758,60925111.79,842421.505298,0.234302,1445766796.76
643,0xae9e4eb616315daecbd8c711606184c2a6651105,,1898377.87,132006.366779,0.074733,0.0,159799.123381,0.091914,0.0,138342.703094,0.078602,0.0,138342.703094,0.078602,0.0
644,0x3a17bde82706aaf297a0d721d5c31e4eb3c48b65,Pierre Chartier,121384.1,-7736.500128,-0.059732,1185678.25,-5317.561771,-0.041837,4987421.44,138305.038121,0.194309,75909023.12,-1323459.961901,-0.432762,2550483951.52
645,0xf12ed46adc77882e12165b513b0d1f7ca6d09321,,137903.61,5448.89544,0.041138,0.0,25068.68419,0.192739,13562859.47,137515.631429,4.978808,33303653.01,-147046.476213,-0.471026,163385214.05
646,0xc179e03922afe8fa9533d3f896338b9fb87ce0c8,,5512919.08,856299.724513,0.183889,1312689.12,1138808.587884,0.260352,1868836.26,137330.664655,0.025547,67997373.42,-160384.181319,-0.026889,228823766.84
647,0xfece6768ee2df24d3599c710efeea77130cea000,,1138252.91,-26040.293974,-0.022366,0.0,-33625.185045,-0.028693,0.0,137171.47763,0.137024,0.0,213345.509468,0.230667,1849602.45
648,0xf71521e7978560424ff72f4e6e1a1c0abdccdaed,,1642115.55,115610.18668,0.07573,0.0,102156.898296,0.066333,0.0,137028.864505,0.091038,1507080.5,-23914.35,-0.238905,68711568.73
649,0x47edb1336104608dc8964dbacd19f167ff23d6dd,,1932331.91,127689.570448,0.070756,0.0,151942.975685,0.085343,0.0,136848.403939,0.076218,0.0,136848.403939,0.076218,0.0
650,0x6e45ea891592ac25ef7c92301489c0d49ea05d60,,1890315.21,131445.718066,0.074733,0.0,159120.435111,0.091914,0.0,136824.82811,0.07803,0.0,136824.82811,0.07803,0.0
651,0xcc9f84db298267fb5e3284d8675f1f4887101def,,1204714.24,72478.702546,0.064014,0.0,85416.652494,0.076313,0.0,136552.220607,0.127838,0.0,136552.220607,0.127838,0.0
652,0x103e9d15f8a102ef9333ad8b66ffe25b0db448a4,,13712.97,0.0,0.0,0.0,-0.008506,-0.0,0.0,136463.368755,1.108125,11074292.3,1028999.063382,5.076697,17721792.56
653,0x5c539b52db7d98700c412c046b1589f56e47b2e9,,1915595.0,150112.176211,0.085026,0.0,182688.779655,0.105423,0.0,136410.299272,0.07667,0.0,136410.299272,0.07667,0.0
654,0x837381dd3eda5c672e77f1c076dbb04fb98accba,,173516.75,-5943.715136,-0.03312,31565.93,-1022.103483,-0.007481,213560.87,136296.187186,0.352581,1890978.4,273594.083787,1.090059,3962485.21
655,0xaaabec90c8c4c90abb0ecb0c31377e7dd2ad8052,,5400538.03,253634.29586,0.049279,1098322.84,433950.235136,0.087374,2519764.18,136084.871457,0.270855,2519764.18,2084126.363231,0.628428,3238897.18
656,0x383c452252b4b36b0c7cba5ed333539a9572da77,,215503.42,91961.27359,0.573768,0.0,135937.658773,1.168857,477065.0,135937.658773,1.168857,477065.0,135937.658773,1.168857,477065.0
657,0x2476b8fa5d0f696f88f4eda0299dbb6a220ba120,,1137716.14,75184.190047,0.070759,0.0,86437.836686,0.082222,0.0,134689.348673,0.134283,0.0,134689.348673,0.134283,0.0
658,0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,,973972.63,157.240116,0.000161,0.0,1341.112773,0.001379,0.0,134444.648773,0.160143,7888089.04,1790095.196547,0.84053,270405415.64
659,0x169d0806f10636f5b13d1bc26119d77d2fff142b,,560745.39,3903.300584,0.00701,0.0,1935.849404,0.003464,0.0,133455.561904,0.31233,0.0,369892.103935,0.919664,385061.75
660,0xdf485bb63541e551e826c954e0979b52e732df71,,1201079.14,74166.888538,0.065814,0.0,80380.391038,0.071723,0.0,132940.251847,0.12446,0.0,132940.251847,0.12446,0.0
661,0xaa5d2a05f7bd276addbe9170733b8d41462ee482,,1875729.92,123949.27922,0.070756,0.0,147492.252129,0.085343,0.0,132404.491468,0.075949,0.0,132404.491468,0.075949,0.0
662,0x442b5e2cb891d4af086f129cf1523e0c12964633,,414052.27,-22258.867113,-0.051016,2681529.12,-18242.94,-0.344343,6582782.91,132314.148291,0.469635,24873660.06,124513.462141,0.430041,52943545.68
663,0x80bcb08c54bbd5abb37528425b1f8ad2507c9b62,,176021.98,-4755.98821,-0.026308,402815.24,18081.336081,0.100449,3022978.27,132165.136933,1.147846,9811125.15,158506.456301,1.689825,25419204.88
