address,coin,szi,entry_px,position_value,unrealized_pnl,leverage,leverage_type,liq_px
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,MORPHO,-36936.7,2.05192,72314.67126,3476.619357,5,cross,26.226329838
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,TRUMP,-387.2,1.70172,679.03264,-20.12463,10,cross,2427.0767683638
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,NIL,-289474.0,0.077921,10549.87993,12006.427036,3,cross,2.9561427375
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,PAXG,0.187,4007.102,781.2486,31.920408,5,cross,
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,SYRUP,-225971.0,0.197738,36200.5542,8482.618948,3,cross,3.9003993303
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,PUMP,-259956447.0,0.001653,411771.012048,18064.403409,5,cross,0.0051964709
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,WLFI,1916986.0,0.059232,109766.61836,-3780.924628,5,isolated,0.0529525496
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,ASTER,-379532.0,0.667963,243583.6376,9930.073689,3,cross,3.0036546159
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,ZEC,-1303.65,453.7919,605532.3885,-13946.528495,5,cross,1184.8406248383
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,MET,-30208.0,0.189262,5422.336,294.90441,3,isolated,0.2163609344
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,AERO,-256220.0,0.458749,131399.8648,-13858.966514,3,cross,3.8114762613
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,STABLE,-736219.0,0.03436,25923.007209,-626.096008,3,cross,1.1832071572
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,XMR,-1510.342,353.766,483989.0939,50318.825992,5,cross,913.9575672048
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,GRAM,-12622.0,1.665468,21276.9054,-255.3568,5,cross,72.7045089104
0x341892ca9af16ff90c91bb4a119655dfffb0e5d3,BTC,30.71056,60209.6,1902058.5336,52987.49146,40,cross,53020.535789182
0x341892ca9af16ff90c91bb4a119655dfffb0e5d3,ETH,493.6443,1622.43,859928.3706,59023.48291,20,cross,1183.1697801061
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,BTC,-11.76979,95935.5,728961.94365,400178.934403,20,cross,155033.9380867521
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,ETH,-1402.9221,2198.3,2443890.2982000001,640162.119206,20,cross,2517.3088562863
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,SOL,-359.69,171.6757,29266.17685,32483.880549,20,cross,3090.60096779
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,AAVE,-6401.64,81.2821,555950.4258,-35611.617778,10,cross,251.8997117816
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,HYPE,-97619.88,41.4261,6740555.0941199996,-2696534.9271209999,10,cross,79.8728285596
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,MON,-45436036.0,0.018488,935346.237096,-95317.144712,5,cross,0.042784077
0x13d92e015d4a8a99ab8490fef42fe83e754116e1,BTC,34.99442,59245.9,2167414.3971199999,94137.04481,20,cross,46159.0644907952
0xca230e816bdb34a46960c2f978a30a563d1ae9e0,HYPE,236.17,69.1646,16318.87466,-15.74155,5,cross,
0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,BTC,-30.39005,60196.7,1882572.42735,-53189.903452,10,isolated,71127.9642582497
0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,XRP,-3605643.0,1.057701,3995052.4440000001,-181356.943041,10,isolated,1.2524520286
0x2fcb6898d5a0623de19c3691904927685014c4d8,BCH,-20.0,630.0,4514.0,8086.0,10,cross,115481.7609982381
0x2fcb6898d5a0623de19c3691904927685014c4d8,WLD,-1090000.0,0.55057,461549.6,138581.967287,10,cross,2.5382301101
0x2fcb6898d5a0623de19c3691904927685014c4d8,UNI,-1000.0,8.2836,3221.3,5062.3,10,cross,2308.3425199648
0x2fcb6898d5a0623de19c3691904927685014c4d8,ZRO,-3500.0,2.40911,3141.215,5290.676129,5,cross,629.5669136268
0x2fcb6898d5a0623de19c3691904927685014c4d8,NEAR,-22819.1,2.45554,45587.99798,10445.223088,10,cross,103.0149838488
0x2fcb6898d5a0623de19c3691904927685014c4d8,ORDI,-1100.0,7.6907,3888.39,4571.450557,3,cross,1889.5431708803
0x2fcb6898d5a0623de19c3691904927685014c4d8,ZEN,-1000.0,24.3079,4330.1,19977.876211,5,cross,2204.6730826936
0x2fcb6898d5a0623de19c3691904927685014c4d8,FIL,-7000.0,3.24032,5537.7,17144.557507,5,cross,315.1258118134
0x2fcb6898d5a0623de19c3691904927685014c4d8,kLUNC,-29000.0,0.043744,1820.707,-552.122254,3,cross,71.6010277575
0x2fcb6898d5a0623de19c3691904927685014c4d8,STRK,-170000.0,0.23365,5356.7,34364.121073,5,cross,12.9747040158
0x2fcb6898d5a0623de19c3691904927685014c4d8,TNSR,-90777.7,0.15671,3194.467263,11031.494733,3,cross,22.8889205744
0x2fcb6898d5a0623de19c3691904927685014c4d8,XLM,-25000.0,0.22999,5016.25,733.5,5,cross,88.2143693077
0x2fcb6898d5a0623de19c3691904927685014c4d8,VIRTUAL,-3000.0,1.443,1712.64,2616.36,5,cross,734.0185408979
0x2fcb6898d5a0623de19c3691904927685014c4d8,TRUMP,-2000.0,8.3305,3508.8,13152.212579,10,cross,1154.3150099824
0x2fcb6898d5a0623de19c3691904927685014c4d8,MELANIA,-100000.0,0.19318,7964.0,11354.846145,3,cross,20.8257309797
0x2fcb6898d5a0623de19c3691904927685014c4d8,ANIME,-502714.0,0.009141,1375.928218,3219.480289,3,cross,4.1295548288
0x2fcb6898d5a0623de19c3691904927685014c4d8,VVV,-499.0,9.8186,6924.623,-2025.13925,3,cross,4171.4102624609
0x2fcb6898d5a0623de19c3691904927685014c4d8,BERA,-17000.0,0.96741,3770.6,12675.483966,5,cross,129.6537401584
0x2fcb6898d5a0623de19c3691904927685014c4d8,AVNT,-20000.0,0.41,1947.34,6252.66,5,cross,110.1145161347
0x2fcb6898d5a0623de19c3691904927685014c4d8,STBL,-160000.0,0.091833,4299.68,10393.72,3,cross,12.9931798623
0x2fcb6898d5a0623de19c3691904927685014c4d8,0G,-10000.0,1.141549,2195.2,9220.299992,3,cross,207.6804297968
0x2fcb6898d5a0623de19c3691904927685014c4d8,ZEC,-1.0,571.1459,464.26,106.885944,10,cross,2305585.479964762
0x2fcb6898d5a0623de19c3691904927685014c4d8,MET,-50000.0,0.453132,8968.0,13688.6,3,cross,41.6715419594
0x2fcb6898d5a0623de19c3691904927685014c4d8,ICP,-1000.0,7.07,2241.3,4828.7,5,cross,2202.5842826936
0x2fcb6898d5a0623de19c3691904927685014c4d8,FOGO,-200000.0,0.038816,1865.4,5897.9,3,cross,10.3823724898
0x2fcb6898d5a0623de19c3691904927685014c4d8,DASH,-170.0,43.3121,6161.99,1201.073812,5,cross,12979.4410158449
0x2fcb6898d5a0623de19c3691904927685014c4d8,CHIP,-70000.0,0.120063,2111.06,6293.362723,3,cross,29.6674308281
0x79399dac99daa4a77d2bcd8ef6f5abf5966468e7,ZEC,1111.98,469.1529,515547.2874,-6141.412,1,cross,1.3520769514
0xbd1c84113c6deb5044be0c2221f9e9403811ff0e,BTC,200.0,59327.7,12389600.0,524053.13129,20,cross,39914.2786388658
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,DYDX,-70514.6,0.11732,9317.799244,-1044.615703,5,cross,13.5588872277
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,SOL,-2065.41,90.5557,168091.32744,18943.490656,20,cross,573.3243026785
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,BNB,-0.751,671.721,425.02094,79.441566,10,cross,1321293.7075087184
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,ZRO,-60388.7,1.90464,54197.046589,60821.824258,5,cross,16.5755970347
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,ADA,741570.0,0.141041,125458.8126,20866.55708,10,cross,
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,SUSHI,75845.0,0.15001,12359.7012,981.67899,3,cross,
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,VIRTUAL,-448571.2,0.57943,256062.383808,3855.988804,5,cross,2.6815009387
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,TRUMP,8100.9,3.14104,14212.21896,-11233.058889,10,cross,
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,PAXG,-144.052,4718.822,601806.0404000001,77949.834683,5,cross,11063.175754582
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,ZEC,-1972.62,440.8259,914684.1678000001,-45102.0638,5,cross,966.5068392286
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,MON,-3245548.0,0.021479,66825.83332,2888.52893,3,cross,0.3123070567
0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,MEGA,-199512.0,0.054898,9976.398048,976.603853,3,cross,4.5243208233
0x4a20b9496610941053858bd0b7e92493f44c3c26,ETH,1500.0,2257.4,2614050.0,-772062.3445,20,cross,
0x4a20b9496610941053858bd0b7e92493f44c3c26,SOL,75638.45,82.9829,6155683.9763500001,-121014.806971,20,cross,
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,ETH,-600.0025,3130.19,1045564.3565,832562.365628,6,cross,2907.5583179024
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,LTC,-81.4,54.1733,3540.2488,869.46112,10,cross,8385.1026376506
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,BCH,-76.318,375.073,17232.6044,11392.22211,5,cross,9122.8767827349
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,ZEC,-290.52,543.8503,134670.546,23328.8683,3,cross,2800.7629488667
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,BTC,-183.87825,61626.2,11390338.1962499991,-58607.45936,40,cross,76619.9786099501
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,ETH,-2517.672,1681.53,4387295.2271999996,-153748.887523,25,cross,2806.5067122735
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,SOL,-179094.32,77.5535,14575233.0445600003,-685838.220924,20,cross,96.2662299877
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,AVAX,-10030.46,9.6603,69169.049114,27728.547766,10,cross,266.3094883911
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,XRP,-843.0,1.286387,934.2969,150.127923,20,cross,3163.0323261603
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,HYPE,14.92,60.4305,1031.61356,129.989448,10,cross,
0x3440f23a87f1950e7a88cd248fd270e92d1132c5,LIT,-69355.0,0.942936,142427.428,-77030.0367,5,cross,37.8659161194
0x265eac78fb57495674227c93065d67abe6f97f70,HYPE,2900.63,66.5884,200561.16072,7412.805072,3,cross,
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,DYDX,-1492880.8999999999,0.12957,197284.210935,-3847.198692,5,cross,0.5334607371
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,SOL,-3772.0,80.8735,306976.676,-1921.49459,20,cross,251.8353828464
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,LINK,-1106.3,9.02772,8691.0928,1296.27624,10,cross,575.1868693491
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,BCH,-760.146,342.604,171656.16972,88773.16476,10,cross,1051.5010412223
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,AAVE,-4417.3,75.2222,383748.5202,-51469.19266,10,cross,228.9603742017
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,WLD,-372703.9,0.4802,157828.920533,21146.434526,10,cross,2.1074828068
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,PENDLE,-68122.0,1.318766,101583.5264,-11746.492736,5,cross,10.2858498101
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,NEAR,-94100.0,2.35251,187983.57,33387.710858,10,cross,8.6676058529
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,ENA,-4190529.0,0.071339,327862.798431,-28914.489518,10,cross,0.2280143961
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,HYPE,-6049.79,64.5544,418439.77514,-27899.20981,10,cross,172.9114425296
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,VVV,-29902.35,15.2249,414745.5945,40517.39882,3,cross,32.760633234
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,ZEC,-1095.03,509.1523,507820.1625,49716.8982,10,cross,1036.9198133941
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,AERO,-30545.0,0.526046,15679.3594,388.72888,3,cross,19.0065047007
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,XMR,-1010.122,311.186,323814.80954,-9478.53981,5,cross,913.6757182823
0x641edd3f198101eb13ce9228a415cbf02b62b6c8,GRAM,-109163.0,1.669219,184114.3158,-1897.3283,5,cross,7.1748069416
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,BTC,-5.0,75653.9,309685.0,68584.90549,40,cross,281389.9791699753
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,ETH,110.0,1561.45,191675.0,19915.41849,25,cross,
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,SOL,501.0,67.5288,40781.901,6949.935814,20,cross,
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,AVAX,-300.0,9.3681,2069.37,741.073568,10,cross,3533.8207795175
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,kPEPE,10000000.0,0.00327,25510.0,-7193.109792,10,cross,
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,LINK,-37100.0,8.94254,291457.6,40310.72069,10,cross,36.3755920177
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,XRP,235000.0,1.379119,260450.5,-63642.568048,20,cross,
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,UNI,-5000.0,3.67535,16110.0,2266.772068,10,cross,214.837372771
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,DOT,15000.0,1.19484,13006.65,-4915.95658,10,cross,
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,NEAR,-1000.0,2.36571,1997.8,367.91946,10,cross,1060.0746638552
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,ONDO,-3000.0,0.442298,997.59,329.3064,10,cross,353.0248179517
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,TAO,-105.0,314.962,22690.5,10380.57956,5,cross,9834.9805805022
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,HYPE,-76300.0,45.3512,5278434.0,-1818135.0362480001,6,cross,83.047324559
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,VIRTUAL,-33000.0,0.67208,18843.99,3334.769424,5,cross,31.1765591198
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,PENGU,-250000.0,0.00891,1695.0,532.585279,5,cross,4.0467098438
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,TRUMP,17000.0,2.97872,29824.8,-20813.50515,10,cross,
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,VVV,-200.0,14.6454,2774.2,154.89501,3,cross,4775.2168873457
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,XPL,-2700000.0,0.101597,279261.0,-4946.565707,10,cross,0.4953103199
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,WLFI,-750000.0,0.068836,42950.25,8677.469044,5,cross,1.4039102813
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,ASTER,-590000.0,0.734288,378638.4,54591.687918,5,cross,2.3535946796
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,ZEC,-10.0,493.0,4638.8,291.2,10,cross,106271.5663855238
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,LIT,-36000.0,1.656666,73929.6,-14289.6204,5,cross,30.1086683598
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,XMR,-155.0,373.898,49716.25,8238.000488,5,cross,6836.7658771144
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ATOM,-16815.4,1.8309,26739.84908,4048.40556,5,cross,26.7440875366
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,LTC,-2440.51,41.0884,106142.66092,-5865.9536,10,cross,225.058245046
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,XRP,62958.0,1.037168,69776.3514,4478.3095,20,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,WLD,-409586.7,0.52267,173488.638519,40593.92714,10,cross,1.5054269956
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,TRX,323341.0,0.325506,103475.58682,-1774.094633,10,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ADA,3252424.0,0.161656,550212.56808,24436.20877,10,cross,0.0185875911
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,NEAR,-126334.9,2.30539,252530.83161,38721.596919,10,cross,5.5063570582
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,SUSHI,411654.9,0.14585,67083.282504,7042.164636,3,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,JUP,-113010.0,0.208544,27519.0651,-3951.49693,10,cross,4.1645279338
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ONDO,-463781.0,0.355829,154221.09593,10805.809739,10,cross,1.2879685296
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ALT,5739812.0,0.007873,35764.768572,-9425.582412,3,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,TAO,-616.33,219.166,133188.913,1889.80165,5,cross,902.3763137988
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ENA,-568680.0,0.086089,44501.48472,4456.134094,10,cross,0.8574518559
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,BRETT,10794930.0,0.006641,59167.01133,-12524.851066,3,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ZK,16038058.0,0.010622,174381.804634,4012.303187,5,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,BIO,-745480.0,0.039017,22708.81176,6377.84326,3,cross,0.5654231164
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,TRUMP,155091.8,1.99339,272093.05392,-37065.491757,10,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,BERA,-290342.0,0.25819,64461.73084,10503.352568,5,cross,1.6788284551
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,LAYER,237780.0,0.064097,16026.372,785.371012,3,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ZORA,5260990.0,0.007414,38221.09235,-785.86016,3,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,AVNT,20649.0,0.091954,2008.652124,109.887068,5,cross,
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,ZEC,-528.75,523.4137,245371.725,31383.287,10,cross,1302.1011095927
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,XMR,-497.35,343.626,159510.092,11392.52655,5,cross,1171.1727605984
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,CHIP,1955894.0,0.035751,58989.76304,-10936.33119,3,cross,
0x985f02b19dbc062e565c981aac5614baf2cf501f,APT,-638171.42,4.5102,397070.257524,2481233.012358,10,cross,4.4102470614
0x985f02b19dbc062e565c981aac5614baf2cf501f,EIGEN,-295107.0,1.247,62710.2375,305296.148037,5,cross,8.0318349926
0x985f02b19dbc062e565c981aac5614baf2cf501f,PURR,-3875968.0,0.089002,369627.812352,-24657.973973,3,cross,0.6566898507
0x985f02b19dbc062e565c981aac5614baf2cf501f,HYPE,-1125.19,39.8034,77840.6442,-33054.209414,10,cross,2217.6379246324
0x985f02b19dbc062e565c981aac5614baf2cf501f,VVV,-181.73,16.4877,2520.95856,475.355972,3,cross,11985.9241377617
0x985f02b19dbc062e565c981aac5614baf2cf501f,ZEC,-193.0,434.652,89563.58,-5675.742289,10,cross,12989.569700607
0x985f02b19dbc062e565c981aac5614baf2cf501f,STABLE,-43700.0,0.037703,1541.5612,106.0878,3,cross,49.8220273729
0x985f02b19dbc062e565c981aac5614baf2cf501f,LIT,-177.0,1.546622,363.1863,-89.434151,5,cross,13039.0038302928
0xa4add8273d7f47318675bdfbcce3e9648cdb4509,SOL,32290.24,79.2415,2628102.6335999998,69374.19576,5,cross,2.3167222346
0xdfe5195e7cc1a2eca9b0df09d4646472a8c4a402,BTC,-50.0,63085.8,3097100.0,57194.168899,20,cross,106222.0585527704
0x54dbc1fbf6b1cd59807db61109b1d9eb91fd1a04,HYPE,50100.0,62.6102,3464865.8999999999,328092.735522,2,cross,16.6387988093
0x81d4163289cf61a0eaaac4862cb88ef0f4215c29,BTC,20.03278,59300.7,1240850.4259800001,52891.63024,10,cross,40827.8174197048
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,BTC,-121.69289,68688.2,7537779.2994900001,821094.148805,20,cross,83308.675608997
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,ETH,-406.23,1814.85,707937.0209999999,29310.914895,20,cross,8096.6728409193
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,OP,-269202.5,1.23665,27846.3066,305064.741263,5,cross,9.4177166042
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,HBAR,-400000.0,0.198088,28699.2,50536.02214,5,cross,6.0553795339
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,MOODENG,-383014.0,0.200002,16892.066442,59711.630093,3,cross,6.2930981113
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,MELANIA,-909769.4,0.32197,72454.035016,220472.460931,3,cross,2.710474378
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,APEX,-30000.0,0.992061,8739.0,21022.84279,3,cross,75.514096426
0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,BTC,-71.6604,63148.1,4438716.8364000004,86502.07119,5,isolated,74959.597068381
0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,ETH,-2108.4567,1720.25,3674407.4910900001,-47328.38481,4,isolated,2109.1232929884
0xdc995178bb7dfe5c2c4e926fb4da863ec01f0ddd,HYPE,19329.58,62.081,1336524.4795200001,136524.82354,4,cross,
0xd210bd2ed3fafe7a4de5b079392823c81b0dc56a,BTC,-72.96599,74402.1,4519586.3865900002,909237.76248,6,isolated,86231.7241181664
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,ETH,6933.8263,1813.22,12082885.7103799991,-489711.553996,5,cross,934.4567179805
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,SOL,20022.69,66.0904,1629646.7390999999,306338.14007,20,cross,
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,LTC,15516.16,44.2456,674782.28224,-11740.05264,10,cross,
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,SUI,1916331.0,0.72482,1438953.7845900001,49949.309227,10,cross,
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,PURR,12815799.0,0.123644,1222165.8558360001,-362441.53966,3,cross,
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,HYPE,100028.87,68.0554,6916896.3316299999,109391.073447,10,cross,11.3608977391
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,VVV,101371.1,16.7791,1406929.4968999999,-293991.27363,3,cross,
0xea0027b6ea9b6d7d401b5266979cc3b3ca87a918,ZEC,13901.78,340.9101,6449730.8310000002,1710472.9574,5,cross,48.1414798964
0x3e516cf3c9d4f29fae6c1324c2414dc872fc9c09,HYPE,15000.0,63.2417,1037235.0,88609.02053,5,cross,29.4995074396
0xbf6dd537825deeec24eb456e133c91b8d014ecc0,BTC,-30.80133,68967.1,1907865.1815299999,216416.231346,35,cross,113479.6134321809
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,ETH,920.5667,1737.62,1604179.5314199999,4580.103054,20,cross,
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,SOL,-0.01,84.9189,0.81389,0.035299,20,cross,306952203.7784391046
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,AAVE,50821.83,77.3532,4414485.79746,483254.360949,10,cross,21.6960693983
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,ZRO,1925540.8,1.05124,1727402.6516799999,-296813.803928,5,cross,
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,HYPE,0.01,32.7375,0.69133,0.363955,10,cross,
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,SKY,3869383.0,0.056455,231040.85893,12592.645823,3,cross,
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,LIT,482853.0,1.603847,990814.356,216391.657813,5,cross,
0x6fbb33de5f39c690d2decb95b9ab46ed0c83e3bc,BTC,20.03278,59298.6,1240810.36042,52893.3266,10,cross,46067.2115644484
0x770493a14c49ea81192b5191a536f0530041311b,JUP,-129622.0,0.242149,31574.62298,-186.67578,3,cross,3.2809800176
0x770493a14c49ea81192b5191a536f0530041311b,JTO,81.0,0.771779,61.64019,-0.87395,3,cross,
0x770493a14c49ea81192b5191a536f0530041311b,POPCAT,-326963.0,0.049257,16024.45663,81.081142,3,cross,1.1327451993
0x770493a14c49ea81192b5191a536f0530041311b,EIGEN,140.0,0.2166,29.764,-0.56,3,cross,
0x770493a14c49ea81192b5191a536f0530041311b,IO,-94196.1,0.18272,16836.610914,375.574552,3,cross,3.9404807936
0x770493a14c49ea81192b5191a536f0530041311b,FARTCOIN,-98758.2,0.16676,17322.18828,-852.715892,3,cross,4.1620316808
0x770493a14c49ea81192b5191a536f0530041311b,KAITO,-255148.0,0.572775,146546.80528,-404.380644,3,cross,2.0472954845
0x770493a14c49ea81192b5191a536f0530041311b,MEGA,1000.0,0.049735,50.032,0.297,3,cross,
0xcd2123d3f00325fa83b2743ed85844f8d4bb9826,BTC,-30.95319,69078.3,1917209.6354100001,220986.163026,30,cross,112992.2529683622
0x08bf75d17046412ae08c95b6106993f714487872,ETH,-4184.8842,1915.99,7292579.2069199998,725634.62108,20,cross,1868.334323484
0xfeec88b13fc0be31695069f02bac18538a154e9c,HYPE,-2075.0,59.4004,143409.475,-20153.495142,5,cross,78.7512468342
0x0048d42f232164a85a41f15ccf26cf859e58b108,ALGO,2013675.0,0.124694,177016.128225,-74078.629275,5,cross,
0x08bed3f9ae9b3db6bf9b5de117e0309e028e7aa4,BTC,110.0,59166.9,6811640.0,303279.952466,40,cross,51294.6171063936
0x08bed3f9ae9b3db6bf9b5de117e0309e028e7aa4,HYPE,7000.0,62.9594,483574.0,42858.014533,10,cross,
0x08bed3f9ae9b3db6bf9b5de117e0309e028e7aa4,PAXG,200.0,4189.542,835520.0,-2388.4474,10,cross,
0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,BTC,-12.2802,61384.2,760439.1048,-6628.73641,40,cross,110463.2005151322
0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,ETH,-0.0001,1763.39,0.1742,0.002139,25,cross,5916883887.0294113159
0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,SOL,0.33,85.7102,26.84649,-1.4379,20,cross,
0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,AAVE,0.01,94.4737,0.86713,-0.077607,10,cross,
0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,HYPE,-6141.36,65.1414,424257.43152,-24200.389195,10,cross,162.6741093936
0x517bb82ad25d90b9d9e0af57682931c44f7ff64c,BTC,190.0,61674.8,11765180.0,46959.15497,40,cross,59756.1506504783
0xe2f86feccb1207710a442bc4e27a0701a290275a,HYPE,16.53,39.829,1143.03297,484.659142,10,cross,
0xa98143608a6846453c88f29506d64a8b85532e65,ETH,-739.0,2046.49,1287633.6000000001,224726.544385,20,cross,9204.2475592069
